
Number of Disconnected Components
 ==================== 
Number of Disconnected Components,Unit,Category,Time,ID,
1,,Surface,1,10214,
1,,Surface,1,10215,
1,,Surface,1,10216,
1,,Surface,1,10217,
1,,Surface,1,10218,
1,,Surface,1,10219,
1,,Surface,1,10220,
1,,Surface,1,10221,
1,,Surface,1,10222,
1,,Surface,1,10223,
1,,Surface,1,10224,
1,,Surface,1,10225,
1,,Surface,1,10226,
1,,Surface,1,10227,
1,,Surface,1,10228,
1,,Surface,1,10229,
1,,Surface,1,10230,
1,,Surface,1,10231,
1,,Surface,1,10234,
1,,Surface,1,10235,
1,,Surface,1,10236,
1,,Surface,1,10238,
1,,Surface,1,10239,
1,,Surface,1,10240,
1,,Surface,1,10241,
1,,Surface,1,10242,
1,,Surface,1,10243,
1,,Surface,1,10244,
1,,Surface,1,10245,
1,,Surface,1,10246,
1,,Surface,1,10247,
1,,Surface,1,10248,
1,,Surface,1,10249,
1,,Surface,1,10250,
1,,Surface,1,10251,
1,,Surface,1,10252,
1,,Surface,1,10253,
1,,Surface,1,10254,
1,,Surface,1,10255,
1,,Surface,1,10256,
1,,Surface,1,10257,
1,,Surface,1,10259,
1,,Surface,1,10260,
1,,Surface,1,10261,
1,,Surface,1,10262,
1,,Surface,1,10263,
1,,Surface,1,10264,
1,,Surface,1,10265,
1,,Surface,1,10266,
1,,Surface,1,10267,
1,,Surface,1,10268,
1,,Surface,1,10269,
1,,Surface,1,10270,
1,,Surface,1,10271,
1,,Surface,1,10272,
1,,Surface,1,10273,
1,,Surface,1,10274,
1,,Surface,1,10275,
1,,Surface,1,10276,
1,,Surface,1,10277,
1,,Surface,1,10278,
1,,Surface,1,10279,
1,,Surface,1,10280,
1,,Surface,1,10281,
1,,Surface,1,10282,
1,,Surface,1,10283,
1,,Surface,1,10284,
1,,Surface,1,10285,
1,,Surface,1,10286,
1,,Surface,1,10287,
1,,Surface,1,10288,
1,,Surface,1,10290,
1,,Surface,1,10291,
1,,Surface,1,10292,
1,,Surface,1,10293,
1,,Surface,1,10294,
1,,Surface,1,10295,
1,,Surface,1,10296,
1,,Surface,1,10297,
1,,Surface,1,10299,
1,,Surface,1,10300,
1,,Surface,1,10301,
1,,Surface,1,10302,
1,,Surface,1,10303,
1,,Surface,1,10304,
1,,Surface,1,10305,
1,,Surface,1,10306,
1,,Surface,1,10307,
1,,Surface,1,10308,
1,,Surface,1,10309,
1,,Surface,1,10310,
1,,Surface,1,10311,
1,,Surface,1,10312,
1,,Surface,1,10313,
1,,Surface,1,10314,
1,,Surface,1,10315,
1,,Surface,1,10316,
1,,Surface,1,10317,
1,,Surface,1,10318,
1,,Surface,1,10320,
1,,Surface,1,10321,
1,,Surface,1,10322,
1,,Surface,1,10323,
1,,Surface,1,10324,
1,,Surface,1,10325,
1,,Surface,1,10326,
1,,Surface,1,10327,
1,,Surface,1,10328,
1,,Surface,1,10329,
1,,Surface,1,10330,
1,,Surface,1,10331,
1,,Surface,1,10332,
1,,Surface,1,10333,
1,,Surface,1,10334,
1,,Surface,1,10335,
1,,Surface,1,10336,
1,,Surface,1,10337,
1,,Surface,1,10338,
1,,Surface,1,10339,
1,,Surface,1,10340,
1,,Surface,1,10341,
1,,Surface,1,10342,
1,,Surface,1,10343,
1,,Surface,1,10344,
1,,Surface,1,10345,
1,,Surface,1,10347,
1,,Surface,1,10348,
1,,Surface,1,10349,
1,,Surface,1,10350,
1,,Surface,1,10351,
1,,Surface,1,10352,
1,,Surface,1,10353,
1,,Surface,1,10354,
1,,Surface,1,10355,
1,,Surface,1,10357,
1,,Surface,1,10358,
1,,Surface,1,10359,
1,,Surface,1,10360,
1,,Surface,1,10361,
1,,Surface,1,10362,
1,,Surface,1,10363,
1,,Surface,1,10364,
1,,Surface,1,10365,
1,,Surface,1,10366,
1,,Surface,1,10367,
1,,Surface,1,10368,
1,,Surface,1,10369,
1,,Surface,1,10370,
1,,Surface,1,10371,
1,,Surface,1,10372,
1,,Surface,1,10373,
1,,Surface,1,10374,
1,,Surface,1,10375,
1,,Surface,1,10376,
1,,Surface,1,10377,
1,,Surface,1,10378,
1,,Surface,1,10379,
1,,Surface,1,10380,
1,,Surface,1,10381,
1,,Surface,1,10382,
1,,Surface,1,10383,
1,,Surface,1,10384,
1,,Surface,1,10385,
1,,Surface,1,10386,
1,,Surface,1,10387,
1,,Surface,1,10388,
1,,Surface,1,10389,
1,,Surface,1,10390,
1,,Surface,1,10391,
1,,Surface,1,10392,
1,,Surface,1,10393,
1,,Surface,1,10394,
1,,Surface,1,10395,
1,,Surface,1,10396,
1,,Surface,1,10397,
1,,Surface,1,10398,
1,,Surface,1,10399,
1,,Surface,1,10400,
1,,Surface,1,10401,
1,,Surface,1,10402,
1,,Surface,1,10403,
1,,Surface,1,10404,
1,,Surface,1,10405,
1,,Surface,1,10406,
1,,Surface,1,10407,
1,,Surface,1,10408,
1,,Surface,1,10409,
1,,Surface,1,10410,
1,,Surface,1,10411,
1,,Surface,1,10412,
1,,Surface,1,10413,
1,,Surface,1,10414,
1,,Surface,1,10415,
1,,Surface,1,10416,
1,,Surface,1,10417,
1,,Surface,1,10419,
1,,Surface,1,10420,
1,,Surface,1,10421,
1,,Surface,1,10422,
1,,Surface,1,10423,
1,,Surface,1,10424,
1,,Surface,1,10426,
1,,Surface,1,10427,
1,,Surface,1,10428,
1,,Surface,1,10429,
1,,Surface,1,10430,
1,,Surface,1,10431,
1,,Surface,1,10433,
1,,Surface,1,10434,
1,,Surface,1,10435,
1,,Surface,1,10436,
1,,Surface,1,10437,
1,,Surface,1,10440,
1,,Surface,1,10441,
1,,Surface,1,10442,
1,,Surface,1,10443,
1,,Surface,1,10444,
1,,Surface,1,10445,
1,,Surface,1,10446,
1,,Surface,1,10447,
1,,Surface,1,10448,
1,,Surface,1,10449,
1,,Surface,1,10450,
1,,Surface,1,10451,
1,,Surface,1,10452,
1,,Surface,1,10453,
1,,Surface,1,10455,
1,,Surface,1,10456,
1,,Surface,1,10457,
1,,Surface,1,10458,
1,,Surface,1,10459,
1,,Surface,1,10460,
1,,Surface,1,10461,
1,,Surface,1,10462,
1,,Surface,1,10463,
1,,Surface,1,10464,
1,,Surface,1,10465,
1,,Surface,1,10466,
1,,Surface,1,10467,
1,,Surface,1,10468,
1,,Surface,1,10469,
1,,Surface,1,10470,
1,,Surface,1,10471,
1,,Surface,1,10472,
1,,Surface,1,10473,
1,,Surface,1,10474,
1,,Surface,1,10475,
1,,Surface,1,10476,
1,,Surface,1,10477,
1,,Surface,1,10478,
1,,Surface,1,10479,
1,,Surface,1,10480,
1,,Surface,1,10481,
1,,Surface,1,10482,
1,,Surface,1,10483,
1,,Surface,1,10484,
1,,Surface,1,10485,
1,,Surface,1,10486,
1,,Surface,1,10487,
1,,Surface,1,10488,
1,,Surface,1,10489,
1,,Surface,1,10490,
1,,Surface,1,10491,
1,,Surface,1,10492,
1,,Surface,1,10493,
1,,Surface,1,10494,
1,,Surface,1,10495,
1,,Surface,1,10496,
1,,Surface,1,10497,
1,,Surface,1,10498,
1,,Surface,1,10499,
1,,Surface,1,10501,
1,,Surface,1,10502,
1,,Surface,1,10503,
1,,Surface,1,10504,
1,,Surface,1,10505,
1,,Surface,1,10506,
1,,Surface,1,10507,
1,,Surface,1,10508,
1,,Surface,1,10509,
1,,Surface,1,10510,
1,,Surface,1,10511,
1,,Surface,1,10512,
1,,Surface,1,10513,
1,,Surface,1,10514,
1,,Surface,1,10515,
1,,Surface,1,10516,
1,,Surface,1,10517,
1,,Surface,1,10518,
1,,Surface,1,10519,
1,,Surface,1,10521,
1,,Surface,1,10522,
1,,Surface,1,10523,
1,,Surface,1,10524,
1,,Surface,1,10525,
1,,Surface,1,10526,
1,,Surface,1,10527,
1,,Surface,1,10529,
1,,Surface,1,10530,
1,,Surface,1,10531,
1,,Surface,1,10532,
1,,Surface,1,10533,
1,,Surface,1,10534,
1,,Surface,1,10535,
1,,Surface,1,10536,
1,,Surface,1,10537,
1,,Surface,1,10538,
1,,Surface,1,10539,
1,,Surface,1,10540,
1,,Surface,1,10541,
1,,Surface,1,10543,
1,,Surface,1,10544,
1,,Surface,1,10545,
1,,Surface,1,10546,
1,,Surface,1,10547,
1,,Surface,1,10548,
1,,Surface,1,10549,
1,,Surface,1,10550,
1,,Surface,1,10551,
1,,Surface,1,10552,
1,,Surface,1,10553,
1,,Surface,1,10554,
1,,Surface,1,10555,
1,,Surface,1,10556,
1,,Surface,1,10557,
1,,Surface,1,10558,
1,,Surface,1,10559,
1,,Surface,1,10560,
1,,Surface,1,10561,
1,,Surface,1,10562,
1,,Surface,1,10563,
1,,Surface,1,10564,
1,,Surface,1,10565,
1,,Surface,1,10567,
1,,Surface,1,10568,
1,,Surface,1,10569,
1,,Surface,1,10570,
1,,Surface,1,10571,
1,,Surface,1,10572,
1,,Surface,1,10573,
1,,Surface,1,10574,
1,,Surface,1,10575,
1,,Surface,1,10576,
1,,Surface,1,10577,
1,,Surface,1,10579,
1,,Surface,1,10580,
1,,Surface,1,10581,
1,,Surface,1,10582,
1,,Surface,1,10583,
1,,Surface,1,10584,
1,,Surface,1,10585,
1,,Surface,1,10586,
1,,Surface,1,10587,
1,,Surface,1,10588,
1,,Surface,1,10589,
1,,Surface,1,10590,
1,,Surface,1,10591,
1,,Surface,1,10592,
1,,Surface,1,10593,
1,,Surface,1,10594,
1,,Surface,1,10595,
1,,Surface,1,10597,
1,,Surface,1,10598,
1,,Surface,1,10599,
1,,Surface,1,10600,
1,,Surface,1,10601,
1,,Surface,1,10602,
1,,Surface,1,10604,
1,,Surface,1,10605,
1,,Surface,1,10606,
1,,Surface,1,10607,
1,,Surface,1,10608,
1,,Surface,1,10609,
1,,Surface,1,10610,
1,,Surface,1,10611,
1,,Surface,1,10612,
1,,Surface,1,10613,
1,,Surface,1,10614,
1,,Surface,1,10615,
1,,Surface,1,10617,
1,,Surface,1,10618,
1,,Surface,1,10619,
1,,Surface,1,10620,
1,,Surface,1,10621,
1,,Surface,1,10623,
1,,Surface,1,10624,
1,,Surface,1,10625,
1,,Surface,1,10626,
1,,Surface,1,10627,
1,,Surface,1,10628,
1,,Surface,1,10629,
1,,Surface,1,10631,
1,,Surface,1,10632,
1,,Surface,1,10633,
1,,Surface,1,10635,
1,,Surface,1,10636,
1,,Surface,1,10637,
1,,Surface,1,10638,
1,,Surface,1,10640,
1,,Surface,1,10641,
1,,Surface,1,10642,
1,,Surface,1,10643,
1,,Surface,1,10644,
1,,Surface,1,10645,
1,,Surface,1,10647,
1,,Surface,1,10648,
1,,Surface,1,10649,
1,,Surface,1,10650,
1,,Surface,1,10651,
1,,Surface,1,10652,
1,,Surface,1,10654,
1,,Surface,1,10655,
1,,Surface,1,10656,
1,,Surface,1,10657,
1,,Surface,1,10658,
1,,Surface,1,10659,
1,,Surface,1,10660,
1,,Surface,1,10662,
1,,Surface,1,10663,
1,,Surface,1,10664,
1,,Surface,1,10665,
1,,Surface,1,10666,
1,,Surface,1,10667,
1,,Surface,1,10668,
1,,Surface,1,10669,
1,,Surface,1,10670,
1,,Surface,1,10671,
1,,Surface,1,10673,
1,,Surface,1,10675,
1,,Surface,1,10676,
1,,Surface,1,10677,
1,,Surface,1,10678,
1,,Surface,1,10679,
1,,Surface,1,10680,
1,,Surface,1,10681,
1,,Surface,1,10682,
1,,Surface,1,10683,
1,,Surface,1,10684,
1,,Surface,1,10685,
1,,Surface,1,10686,
1,,Surface,1,10687,
1,,Surface,1,10688,
1,,Surface,1,10689,
1,,Surface,1,10690,
1,,Surface,1,10691,
1,,Surface,1,10692,
1,,Surface,1,10693,
1,,Surface,1,10694,
1,,Surface,1,10695,
1,,Surface,1,10696,
1,,Surface,1,10697,
1,,Surface,1,10698,
1,,Surface,1,10699,
1,,Surface,1,10700,
1,,Surface,1,10701,
1,,Surface,1,10702,
1,,Surface,1,10703,
1,,Surface,1,10704,
1,,Surface,1,10705,
1,,Surface,1,10706,
1,,Surface,1,10707,
1,,Surface,1,10708,
1,,Surface,1,10709,
1,,Surface,1,10710,
1,,Surface,1,10711,
1,,Surface,1,10712,
1,,Surface,1,10713,
1,,Surface,1,10714,
1,,Surface,1,10715,
1,,Surface,1,10716,
1,,Surface,1,10717,
1,,Surface,1,10718,
1,,Surface,1,10719,
1,,Surface,1,10720,
1,,Surface,1,10721,
1,,Surface,1,10722,
1,,Surface,1,10724,
1,,Surface,1,10725,
1,,Surface,1,10726,
1,,Surface,1,10727,
1,,Surface,1,10728,
1,,Surface,1,10729,
1,,Surface,1,10730,
1,,Surface,1,10731,
1,,Surface,1,10732,
1,,Surface,1,10733,
1,,Surface,1,10735,
1,,Surface,1,10736,
1,,Surface,1,10737,
1,,Surface,1,10739,
1,,Surface,1,10740,
1,,Surface,1,10741,
1,,Surface,1,10742,
1,,Surface,1,10745,
1,,Surface,1,10746,
1,,Surface,1,10747,
1,,Surface,1,10748,
1,,Surface,1,10749,
1,,Surface,1,10750,
1,,Surface,1,10751,
1,,Surface,1,10752,
1,,Surface,1,10753,
1,,Surface,1,10754,
1,,Surface,1,10755,
1,,Surface,1,10756,
1,,Surface,1,10757,
1,,Surface,1,10758,
1,,Surface,1,10759,
1,,Surface,1,10760,
1,,Surface,1,10761,
1,,Surface,1,10762,
1,,Surface,1,10763,
1,,Surface,1,10764,
1,,Surface,1,10765,
1,,Surface,1,10766,
1,,Surface,1,10767,
1,,Surface,1,10768,
1,,Surface,1,10769,
1,,Surface,1,10770,
1,,Surface,1,10771,
1,,Surface,1,10772,
1,,Surface,1,10773,
1,,Surface,1,10775,
1,,Surface,1,10776,
1,,Surface,1,10777,
1,,Surface,1,10778,
1,,Surface,1,10779,
1,,Surface,1,10780,
1,,Surface,1,10781,
1,,Surface,1,10782,
1,,Surface,1,10783,
1,,Surface,1,10784,
1,,Surface,1,10785,
1,,Surface,1,10786,
1,,Surface,1,10787,
1,,Surface,1,10788,
1,,Surface,1,10789,
1,,Surface,1,10790,
1,,Surface,1,10791,
1,,Surface,1,10792,
1,,Surface,1,10793,
1,,Surface,1,10794,
1,,Surface,1,10795,
1,,Surface,1,10796,
1,,Surface,1,10797,
1,,Surface,1,10798,
1,,Surface,1,10799,
1,,Surface,1,10800,
1,,Surface,1,10801,
1,,Surface,1,10802,
1,,Surface,1,10803,
1,,Surface,1,10804,
1,,Surface,1,10805,
1,,Surface,1,10806,
1,,Surface,1,10807,
1,,Surface,1,10808,
1,,Surface,1,10809,
1,,Surface,1,10810,
1,,Surface,1,10811,
1,,Surface,1,10812,
1,,Surface,1,10813,
1,,Surface,1,10814,
1,,Surface,1,10815,
1,,Surface,1,10816,
1,,Surface,1,10817,
1,,Surface,1,10818,
1,,Surface,1,10819,
1,,Surface,1,10820,
1,,Surface,1,10821,
1,,Surface,1,10822,
1,,Surface,1,10823,
1,,Surface,1,10824,
1,,Surface,1,10825,
1,,Surface,1,10826,
1,,Surface,1,10827,
1,,Surface,1,10828,
1,,Surface,1,10829,
1,,Surface,1,10830,
1,,Surface,1,10831,
1,,Surface,1,10832,
1,,Surface,1,10833,
1,,Surface,1,10834,
1,,Surface,1,10835,
1,,Surface,1,10836,
1,,Surface,1,10837,
1,,Surface,1,10838,
1,,Surface,1,10839,
1,,Surface,1,10840,
1,,Surface,1,10841,
1,,Surface,1,10842,
1,,Surface,1,10844,
1,,Surface,1,10845,
1,,Surface,1,10846,
1,,Surface,1,10847,
1,,Surface,1,10848,
1,,Surface,1,10849,
1,,Surface,1,10850,
1,,Surface,1,10852,
1,,Surface,1,10853,
1,,Surface,1,10854,
1,,Surface,1,10855,
1,,Surface,1,10856,
1,,Surface,1,10857,
1,,Surface,1,10858,
1,,Surface,1,10859,
1,,Surface,1,10860,
1,,Surface,1,10861,
1,,Surface,1,10863,
1,,Surface,1,10864,
1,,Surface,1,10865,
1,,Surface,1,10866,
1,,Surface,1,10868,
1,,Surface,1,10869,
1,,Surface,1,10870,
1,,Surface,1,10872,
1,,Surface,1,10873,
1,,Surface,1,10874,
1,,Surface,1,10875,
1,,Surface,1,10876,
1,,Surface,1,10877,
1,,Surface,1,10878,
1,,Surface,1,10879,
1,,Surface,1,10880,
1,,Surface,1,10881,
1,,Surface,1,10882,
1,,Surface,1,10883,
1,,Surface,1,10884,
1,,Surface,1,10885,
1,,Surface,1,10886,
1,,Surface,1,10887,
1,,Surface,1,10888,
1,,Surface,1,10889,
1,,Surface,1,10890,
1,,Surface,1,10891,
1,,Surface,1,10892,
1,,Surface,1,10893,
1,,Surface,1,10894,
1,,Surface,1,10895,
1,,Surface,1,10896,
1,,Surface,1,10897,
1,,Surface,1,10898,
1,,Surface,1,10900,
1,,Surface,1,10901,
1,,Surface,1,10902,
1,,Surface,1,10903,
1,,Surface,1,10904,
1,,Surface,1,10905,
1,,Surface,1,10906,
1,,Surface,1,10907,
1,,Surface,1,10908,
1,,Surface,1,10909,
1,,Surface,1,10910,
1,,Surface,1,10912,
1,,Surface,1,10913,
1,,Surface,1,10914,
1,,Surface,1,10915,
1,,Surface,1,10916,
1,,Surface,1,10917,
1,,Surface,1,10918,
1,,Surface,1,10919,
1,,Surface,1,10920,
1,,Surface,1,10921,
1,,Surface,1,10922,
1,,Surface,1,10923,
1,,Surface,1,10924,
1,,Surface,1,10925,
1,,Surface,1,10927,
1,,Surface,1,10928,
1,,Surface,1,10929,
1,,Surface,1,10930,
1,,Surface,1,10931,
1,,Surface,1,10932,
1,,Surface,1,10933,
1,,Surface,1,10934,
1,,Surface,1,10935,
1,,Surface,1,10936,
1,,Surface,1,10937,
1,,Surface,1,10938,
1,,Surface,1,10939,
1,,Surface,1,10941,
1,,Surface,1,10942,
1,,Surface,1,10943,
1,,Surface,1,10944,
1,,Surface,1,10945,
1,,Surface,1,10946,
1,,Surface,1,10947,
1,,Surface,1,10948,
1,,Surface,1,10949,
1,,Surface,1,10950,
1,,Surface,1,10951,
1,,Surface,1,10952,
1,,Surface,1,10953,
1,,Surface,1,10955,
1,,Surface,1,10957,
1,,Surface,1,10958,
1,,Surface,1,10959,
1,,Surface,1,10960,
1,,Surface,1,10961,
1,,Surface,1,10962,
1,,Surface,1,10963,
1,,Surface,1,10964,
1,,Surface,1,10965,
1,,Surface,1,10966,
1,,Surface,1,10967,
1,,Surface,1,10968,
1,,Surface,1,10969,
1,,Surface,1,10970,
1,,Surface,1,10971,
1,,Surface,1,10972,
1,,Surface,1,10973,
1,,Surface,1,10974,
1,,Surface,1,10975,
1,,Surface,1,10976,
1,,Surface,1,10977,
1,,Surface,1,10979,
1,,Surface,1,10980,
1,,Surface,1,10981,
1,,Surface,1,10982,
1,,Surface,1,10983,
1,,Surface,1,10984,
1,,Surface,1,10985,
1,,Surface,1,10986,
1,,Surface,1,10987,
1,,Surface,1,10988,
1,,Surface,1,10989,
1,,Surface,1,10990,
1,,Surface,1,10991,
1,,Surface,1,10992,
1,,Surface,1,10993,
1,,Surface,1,10994,
1,,Surface,1,10995,
1,,Surface,1,10996,
1,,Surface,1,10997,
1,,Surface,1,10998,
1,,Surface,1,10999,
1,,Surface,1,11000,
1,,Surface,1,11001,
1,,Surface,1,11002,
1,,Surface,1,11003,
1,,Surface,1,11004,
1,,Surface,1,11005,
1,,Surface,1,11006,
1,,Surface,1,11007,
1,,Surface,1,11008,
1,,Surface,1,11009,
1,,Surface,1,11010,
1,,Surface,1,11011,
1,,Surface,1,11012,
1,,Surface,1,11013,
1,,Surface,1,11014,
1,,Surface,1,11015,
1,,Surface,1,11016,
1,,Surface,1,11017,
1,,Surface,1,11018,
1,,Surface,1,11019,
1,,Surface,1,11020,
1,,Surface,1,11021,
1,,Surface,1,11022,
1,,Surface,1,11023,
1,,Surface,1,11024,
1,,Surface,1,11025,
1,,Surface,1,11026,
1,,Surface,1,11027,
1,,Surface,1,11028,
1,,Surface,1,11029,
1,,Surface,1,11030,
1,,Surface,1,11031,
1,,Surface,1,11032,
1,,Surface,1,11033,
1,,Surface,1,11034,
1,,Surface,1,11035,
1,,Surface,1,11036,
1,,Surface,1,11037,
1,,Surface,1,11039,
1,,Surface,1,11040,
1,,Surface,1,11041,
1,,Surface,1,11042,
1,,Surface,1,11043,
1,,Surface,1,11044,
1,,Surface,1,11046,
1,,Surface,1,11047,
1,,Surface,1,11048,
1,,Surface,1,11049,
1,,Surface,1,11050,
1,,Surface,1,11051,
1,,Surface,1,11052,
1,,Surface,1,11053,
1,,Surface,1,11054,
1,,Surface,1,11055,
1,,Surface,1,11056,
1,,Surface,1,11057,
1,,Surface,1,11058,
1,,Surface,1,11059,
1,,Surface,1,11060,
1,,Surface,1,11061,
1,,Surface,1,11062,
1,,Surface,1,11063,
1,,Surface,1,11064,
1,,Surface,1,11065,
1,,Surface,1,11066,
1,,Surface,1,11067,
1,,Surface,1,11068,
1,,Surface,1,11069,
1,,Surface,1,11070,
1,,Surface,1,11071,
1,,Surface,1,11072,
1,,Surface,1,11073,
1,,Surface,1,11074,
1,,Surface,1,11075,
1,,Surface,1,11076,
1,,Surface,1,11077,
1,,Surface,1,11078,
